id	split	content_class	variant	relative_path	url
8337	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8337_web-screenshots_datagov-catalog_dpr1_page2_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8337_web-screenshots_datagov-catalog_dpr1_page2_768x1024.sdr.png
8338	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8338_web-screenshots_federalreserve-data_dpr1_page1_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8338_web-screenshots_federalreserve-data_dpr1_page1_768x1024.sdr.png
8339	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8339_web-screenshots_gutenberg-top_dpr1_page1_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8339_web-screenshots_gutenberg-top_dpr1_page1_768x1024.sdr.png
8340	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8340_web-screenshots_gutenberg-top_dpr1_page2_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8340_web-screenshots_gutenberg-top_dpr1_page2_768x1024.sdr.png
8341	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8341_web-screenshots_lkml-lists-index_dpr1_page1_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8341_web-screenshots_lkml-lists-index_dpr1_page1_768x1024.sdr.png
8342	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8342_web-screenshots_lkml-lists-index_dpr1_page2_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8342_web-screenshots_lkml-lists-index_dpr1_page2_768x1024.sdr.png
8343	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8343_web-screenshots_loc-exhibitions_dpr1_page1_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8343_web-screenshots_loc-exhibitions_dpr1_page1_768x1024.sdr.png
8344	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8344_web-screenshots_loc-exhibits_dpr1_page1_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8344_web-screenshots_loc-exhibits_dpr1_page1_768x1024.sdr.png
8346	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8346_web-screenshots_loc-pictures_dpr1_page2_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8346_web-screenshots_loc-pictures_dpr1_page2_768x1024.sdr.png
8347	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8347_web-screenshots_nasa-artemis_dpr1_page1_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8347_web-screenshots_nasa-artemis_dpr1_page1_768x1024.sdr.png
8348	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8348_web-screenshots_nasa-artemis_dpr1_page2_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8348_web-screenshots_nasa-artemis_dpr1_page2_768x1024.sdr.png
8349	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8349_web-screenshots_nasa-home_dpr1_page1_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8349_web-screenshots_nasa-home_dpr1_page1_768x1024.sdr.png
8350	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8350_web-screenshots_nasa-home_dpr1_page2_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8350_web-screenshots_nasa-home_dpr1_page2_768x1024.sdr.png
8351	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8351_web-screenshots_nasa-image-of-day_dpr1_page1_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8351_web-screenshots_nasa-image-of-day_dpr1_page1_768x1024.sdr.png
8353	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8353_web-screenshots_nasa-missions_dpr1_page1_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8353_web-screenshots_nasa-missions_dpr1_page1_768x1024.sdr.png
8354	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8354_web-screenshots_nasa-missions_dpr1_page2_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8354_web-screenshots_nasa-missions_dpr1_page2_768x1024.sdr.png
8356	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8356_web-screenshots_nasa-news_dpr1_page2_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8356_web-screenshots_nasa-news_dpr1_page2_768x1024.sdr.png
8358	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8358_web-screenshots_nasa-perseverance_dpr1_page2_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8358_web-screenshots_nasa-perseverance_dpr1_page2_768x1024.sdr.png
8359	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8359_web-screenshots_nih-recipes-keep-the-beat_dpr1_page1_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8359_web-screenshots_nih-recipes-keep-the-beat_dpr1_page1_768x1024.sdr.png
8361	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8361_web-screenshots_nih-home_dpr1_page2_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8361_web-screenshots_nih-home_dpr1_page2_768x1024.sdr.png
8363	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8363_web-screenshots_noaa-ocean_dpr1_page1_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8363_web-screenshots_noaa-ocean_dpr1_page1_768x1024.sdr.png
8364	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8364_web-screenshots_noaa-ocean_dpr1_page2_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8364_web-screenshots_noaa-ocean_dpr1_page2_768x1024.sdr.png
8365	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8365_web-screenshots_nps-grand-canyon_dpr1_page1_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8365_web-screenshots_nps-grand-canyon_dpr1_page1_768x1024.sdr.png
8366	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8366_web-screenshots_nps-grand-canyon_dpr1_page2_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8366_web-screenshots_nps-grand-canyon_dpr1_page2_768x1024.sdr.png
8367	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8367_web-screenshots_nps-yellowstone_dpr1_page1_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8367_web-screenshots_nps-yellowstone_dpr1_page1_768x1024.sdr.png
8368	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8368_web-screenshots_nps-yellowstone_dpr1_page2_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8368_web-screenshots_nps-yellowstone_dpr1_page2_768x1024.sdr.png
8371	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8371_web-screenshots_nps-yosemite_dpr1_page1_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8371_web-screenshots_nps-yosemite_dpr1_page1_768x1024.sdr.png
8372	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8372_web-screenshots_nps-yosemite_dpr1_page2_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8372_web-screenshots_nps-yosemite_dpr1_page2_768x1024.sdr.png
8373	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8373_web-screenshots_nps-zion_dpr1_page1_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8373_web-screenshots_nps-zion_dpr1_page1_768x1024.sdr.png
8374	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8374_web-screenshots_nps-zion_dpr1_page2_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8374_web-screenshots_nps-zion_dpr1_page2_768x1024.sdr.png
8375	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8375_web-screenshots_si-edu-exhibitions_dpr1_page1_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8375_web-screenshots_si-edu-exhibitions_dpr1_page1_768x1024.sdr.png
8376	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8376_web-screenshots_si-edu-exhibitions_dpr1_page2_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8376_web-screenshots_si-edu-exhibitions_dpr1_page2_768x1024.sdr.png
8377	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8377_web-screenshots_usaspending-explorer_dpr1_page1_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8377_web-screenshots_usaspending-explorer_dpr1_page1_768x1024.sdr.png
8378	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8378_web-screenshots_usaspending-explorer_dpr1_page2_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8378_web-screenshots_usaspending-explorer_dpr1_page2_768x1024.sdr.png
8379	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8379_web-screenshots_usgs-main-home_dpr1_page1_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8379_web-screenshots_usgs-main-home_dpr1_page1_768x1024.sdr.png
8380	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8380_web-screenshots_usgs-main-home_dpr1_page2_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8380_web-screenshots_usgs-main-home_dpr1_page2_768x1024.sdr.png
8381	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8381_web-screenshots_usgs-home_dpr1_page1_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8381_web-screenshots_usgs-home_dpr1_page1_768x1024.sdr.png
8382	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8382_web-screenshots_usgs-home_dpr1_page2_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8382_web-screenshots_usgs-home_dpr1_page2_768x1024.sdr.png
8383	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8383_web-screenshots_usgs-topoview_dpr1_page1_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8383_web-screenshots_usgs-topoview_dpr1_page1_768x1024.sdr.png
8385	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8385_web-screenshots_weather-forecast-nyc_dpr1_page1_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8385_web-screenshots_weather-forecast-nyc_dpr1_page1_768x1024.sdr.png
8387	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8387_web-screenshots_weather-home_dpr1_page1_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8387_web-screenshots_weather-home_dpr1_page1_768x1024.sdr.png
8388	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/768x1024/8388_web-screenshots_weatherportal-home_dpr1_page1_768x1024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8388_web-screenshots_weatherportal-home_dpr1_page1_768x1024.sdr.png
8389	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8389_web-screenshots_archives-exhibits_dpr1_page1_1280x800.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8389_web-screenshots_archives-exhibits_dpr1_page1_1280x800.sdr.png
8390	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8390_web-screenshots_archives-exhibits_dpr1_page2_1280x800.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8390_web-screenshots_archives-exhibits_dpr1_page2_1280x800.sdr.png
8391	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8391_web-screenshots_archives-exhibits_dpr1_page1_667x375.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8391_web-screenshots_archives-exhibits_dpr1_page1_667x375.sdr.png
8392	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8392_web-screenshots_archives-exhibits_dpr1_page2_667x375.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8392_web-screenshots_archives-exhibits_dpr1_page2_667x375.sdr.png
8393	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8393_web-screenshots_archives-home_dpr1_page1_1280x800.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8393_web-screenshots_archives-home_dpr1_page1_1280x800.sdr.png
8395	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8395_web-screenshots_archives-home_dpr1_page2_414x896.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8395_web-screenshots_archives-home_dpr1_page2_414x896.sdr.png
8396	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8396_web-screenshots_bls-employment-situation_dpr1_page1_1280x800.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8396_web-screenshots_bls-employment-situation_dpr1_page1_1280x800.sdr.png
8397	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8397_web-screenshots_bls-employment-situation_dpr1_page1_414x896.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8397_web-screenshots_bls-employment-situation_dpr1_page1_414x896.sdr.png
8399	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8399_web-screenshots_cdc-home_dpr1_page2_1280x800.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8399_web-screenshots_cdc-home_dpr1_page2_1280x800.sdr.png
8401	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8401_web-screenshots_cdc-home_dpr1_page2_2560x1440.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8401_web-screenshots_cdc-home_dpr1_page2_2560x1440.sdr.png
8402	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8402_web-screenshots_cdc-home_dpr1_page1_414x896.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8402_web-screenshots_cdc-home_dpr1_page1_414x896.sdr.png
8406	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8406_web-screenshots_climate-news_dpr1_page1_667x375.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8406_web-screenshots_climate-news_dpr1_page1_667x375.sdr.png
8407	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8407_web-screenshots_climate-news_dpr1_page2_667x375.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8407_web-screenshots_climate-news_dpr1_page2_667x375.sdr.png
8408	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8408_web-screenshots_datagov-catalog_dpr1_page1_1280x800.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8408_web-screenshots_datagov-catalog_dpr1_page1_1280x800.sdr.png
8409	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8409_web-screenshots_datagov-catalog_dpr1_page2_1280x800.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8409_web-screenshots_datagov-catalog_dpr1_page2_1280x800.sdr.png
8411	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8411_web-screenshots_gutenberg-top_dpr1_page2_1280x800.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8411_web-screenshots_gutenberg-top_dpr1_page2_1280x800.sdr.png
8412	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8412_web-screenshots_gutenberg-top_dpr2_page1_750x1334.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8412_web-screenshots_gutenberg-top_dpr2_page1_750x1334.sdr.png
8413	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8413_web-screenshots_gutenberg-top_dpr2_page2_750x1334.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8413_web-screenshots_gutenberg-top_dpr2_page2_750x1334.sdr.png
8414	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8414_web-screenshots_lkml-lists-index_dpr1_page1_1280x800.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8414_web-screenshots_lkml-lists-index_dpr1_page1_1280x800.sdr.png
8416	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8416_web-screenshots_loc-pictures_dpr1_page1_360x640.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8416_web-screenshots_loc-pictures_dpr1_page1_360x640.sdr.png
8417	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8417_web-screenshots_loc-pictures_dpr1_page2_360x640.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8417_web-screenshots_loc-pictures_dpr1_page2_360x640.sdr.png
8418	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8418_web-screenshots_nasa-artemis_dpr1_page1_1280x800.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8418_web-screenshots_nasa-artemis_dpr1_page1_1280x800.sdr.png
8419	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8419_web-screenshots_nasa-artemis_dpr1_page2_1280x800.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8419_web-screenshots_nasa-artemis_dpr1_page2_1280x800.sdr.png
8420	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8420_web-screenshots_nasa-missions_dpr1_page1_1024x768.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8420_web-screenshots_nasa-missions_dpr1_page1_1024x768.sdr.png
8423	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8423_web-screenshots_nasa-missions_dpr1_page2_2560x1440.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8423_web-screenshots_nasa-missions_dpr1_page2_2560x1440.sdr.png
8424	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8424_web-screenshots_nasa-missions_dpr1_page1_667x375.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8424_web-screenshots_nasa-missions_dpr1_page1_667x375.sdr.png
8425	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8425_web-screenshots_nasa-missions_dpr1_page2_667x375.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8425_web-screenshots_nasa-missions_dpr1_page2_667x375.sdr.png
8426	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8426_web-screenshots_nasa-news_dpr1_page1_414x896.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8426_web-screenshots_nasa-news_dpr1_page1_414x896.sdr.png
8428	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8428_web-screenshots_nasa-voyager_dpr1_page1_1280x800.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8428_web-screenshots_nasa-voyager_dpr1_page1_1280x800.sdr.png
8429	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8429_web-screenshots_nasa-voyager_dpr1_page2_1280x800.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8429_web-screenshots_nasa-voyager_dpr1_page2_1280x800.sdr.png
8430	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8430_web-screenshots_nasa-voyager_dpr1_page1_667x375.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8430_web-screenshots_nasa-voyager_dpr1_page1_667x375.sdr.png
8431	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8431_web-screenshots_nasa-voyager_dpr1_page2_667x375.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8431_web-screenshots_nasa-voyager_dpr1_page2_667x375.sdr.png
8432	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8432_web-screenshots_nih-recipes-keep-the-beat_dpr1_page1_1280x800.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8432_web-screenshots_nih-recipes-keep-the-beat_dpr1_page1_1280x800.sdr.png
8433	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8433_web-screenshots_nih-recipes-keep-the-beat_dpr1_page2_1280x800.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8433_web-screenshots_nih-recipes-keep-the-beat_dpr1_page2_1280x800.sdr.png
8434	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8434_web-screenshots_nih-home_dpr1_page1_414x896.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8434_web-screenshots_nih-home_dpr1_page1_414x896.sdr.png
8435	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8435_web-screenshots_nih-home_dpr1_page2_414x896.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8435_web-screenshots_nih-home_dpr1_page2_414x896.sdr.png
8436	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8436_web-screenshots_noaa-home_dpr2_page1_750x1334.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8436_web-screenshots_noaa-home_dpr2_page1_750x1334.sdr.png
8437	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8437_web-screenshots_noaa-home_dpr2_page2_750x1334.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8437_web-screenshots_noaa-home_dpr2_page2_750x1334.sdr.png
8438	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8438_web-screenshots_nps-acad_dpr1_page1_1280x800.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8438_web-screenshots_nps-acad_dpr1_page1_1280x800.sdr.png
8439	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8439_web-screenshots_nps-acad_dpr1_page2_1280x800.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8439_web-screenshots_nps-acad_dpr1_page2_1280x800.sdr.png
8440	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8440_web-screenshots_nps-acad_dpr1_page1_667x375.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8440_web-screenshots_nps-acad_dpr1_page1_667x375.sdr.png
8441	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8441_web-screenshots_nps-acad_dpr1_page2_667x375.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8441_web-screenshots_nps-acad_dpr1_page2_667x375.sdr.png
8444	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8444_web-screenshots_nps-yell_dpr1_page1_1024x768.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8444_web-screenshots_nps-yell_dpr1_page1_1024x768.sdr.png
8445	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8445_web-screenshots_nps-yell_dpr1_page2_1024x768.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8445_web-screenshots_nps-yell_dpr1_page2_1024x768.sdr.png
8446	train	8100-lilith-web-screenshots	sdr	8100-lilith-web-screenshots/other/8446_web-screenshots_nps-yell_dpr1_page1_2560x1440.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8446_web-screenshots_nps-yell_dpr1_page1_2560x1440.sdr.png
